ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
18,69.89125,0.0,nan,0.011178595945239067,0.0007984711555764079,1436703232.0,143670320.0,-100602.77042891334,0.5640090951584864,13101317,0.012077662162482738,0.0012077662395313382,7.082043647766113,0.7868937253952026,0.03507868945598602,0.008769672363996506
19,73.75125,0.0,nan,0.01507489662617445,0.001256241463124752,1260425472.0,157553184.0,-100448.00961039355,0.5671455721652048,11106199,0.00678815133869648,0.0005656792782247066,6.528702735900879,0.6528702974319458,0.06688643991947174,0.016721609979867935
20,64.24,0.0,nan,0.014040565118193626,0.0035101412795484066,269555232.0,134777616.0,-100433.80526341632,0.568199610356354,5453056,0.006764987949281931,0.0013529976131394506,3.3547556400299072,0.6709511280059814,0.06256049126386642,0.03128024563193321
21,67.1575,0.0,nan,0.024155113846063614,0.004025852307677269,622423040.0,155605760.0,-100644.48361148624,0.5520415432318881,7457289,0.007045574486255646,0.0014091149205341935,1.353653907775879,0.3384134769439697,0.017520766705274582,0.008760383352637291
22,71.77250000000001,0.0,nan,0.009035898372530937,0.0005647436482831836,1777780992.0,148148416.0,-100429.91513108583,0.5660994712195646,15306139,0.005776344332844019,0.0004813620471395552,7.02385139465332,0.7023851275444031,0.06685183197259903,0.016712957993149757
23,69.07,0.0,nan,0.011308997869491577,0.0018848329782485962,597932928.0,149483232.0,-100434.97302889479,0.5680326604752899,7552256,0.0065674385987222195,0.0013134877663105726,3.360616683959961,0.672123372554779,0.01755632273852825,0.008778161369264126
24,71.0525,0.0,nan,0.0347018763422966,0.0024787054862827063,1615790848.0,161579088.0,-100363.7895767484,0.5558345581239472,13498633,0.014568663202226162,0.0010406188666820526,7.859057426452637,0.6045429110527039,0.008017183281481266,0.0020042958203703165
25,64.3775,0.0,nan,0.027189817279577255,0.006797454319894314,296153664.0,148076832.0,-100666.59382848415,0.5494115193170576,5453056,0.007470456883311272,0.00149409135337919,1.4400256872177124,0.28800514340400696,0.017518654465675354,0.008759327232837677
26,72.785,0.0,nan,0.03994031995534897,0.0028528801631182432,1600719232.0,160071920.0,-100351.86871154452,0.5577658248173442,13403666,0.013627598993480206,0.0009733999613672495,7.810403823852539,0.6508669853210449,0.007992047816514969,0.0019980119541287422
27,71.9425,0.0,nan,0.04770556464791298,0.003975464031100273,1276294272.0,159536784.0,-100350.44525366831,0.555674628021516,11370002,0.01228596642613411,0.0008190644439309835,8.136134147644043,0.6258565187454224,0.007936564274132252,0.001984141068533063
28,65.705,0.0,nan,0.02389533445239067,0.00398255605250597,614601984.0,153650496.0,-100682.75415013077,0.5480429877981579,7486720,0.007470748852938414,0.0018676872132346034,1.3894070386886597,0.3473517596721649,0.017530426383018494,0.008765213191509247
29,67.085,0.0,nan,0.009576601907610893,0.0015961003955453634,548536896.0,137134224.0,-100440.46197389055,0.5641062363654279,7552256,0.006315554026514292,0.001263110782019794,3.3403186798095703,0.668063759803772,0.06300364434719086,0.03150182217359543
30,71.73125,0.0,nan,0.02959948033094406,0.0024666234385222197,1183582464.0,147947808.0,-100482.59261442974,0.5626367228612754,10936581,0.01526452787220478,0.0016960586654022336,5.152065277099609,0.6440081596374512,0.03501582145690918,0.008753955364227295
31,62.58125000000001,0.0,nan,0.014334356412291527,0.0017917945515364408,975589760.0,162598304.0,-100358.53474682443,0.5529523313910057,9723406,0.008293922059237957,0.0010367402574047446,2.841010093688965,0.47350168228149414,0.00390625,0.001953125
