ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized,lpzero
471,68.77125,0.0528912395238876,0.0052891238592565,0.0018994309939444,0.000237428874243,335168929792.0,170309408.0,-100266.75116099672,0.56851649055745,9755538,0.0006018351996317,8.597645501140505e-05,2.98020601272583,0.4967010021209717,0.0040858187712728,0.0020429093856364,0.16889272490516305
472,66.57374999999999,0.0858759582042694,0.0085875960066914,0.0116787496954202,0.002919687423855,112370876416.0,170258896.0,-100297.66195486748,0.5639450553880739,5716480,0.0013493536971509,0.0001686692121438,3.264214038848877,0.4080267548561096,0.0039389990270137,0.0019694995135068,0.1752700195647776
473,69.5825,4.318106651306152,0.4797896146774292,0.0158253479748964,0.0015825347509235,293625790464.0,146519856.0,-100511.07734106368,0.559435437845495,8641033,0.0230873189866542,0.0032981883268803,4.925324440002441,0.8208873867988586,0.1393826007843017,0.0348456501960754,0.23462103586643934
474,66.76375,0.0475169830024242,0.0047516981139779,0.0016307805199176,0.0002038475649897,339619381248.0,168462000.0,-100271.84440420732,0.5685757159409048,9754377,0.0004966802662238,7.095432374626398e-05,2.98931884765625,0.4982198178768158,0.0039155799895524,0.0019577899947762,0.17806158401072025
475,56.73374999999999,0.2020987421274185,0.0168415624648332,0.0126649290323257,0.0021108214277774,227374694400.0,168176544.0,-100264.83553583085,0.564505275894516,7623311,0.002706088591367,0.0003382610739208,2.92215347290039,0.4870255887508392,0.0039110500365495,0.0019555250182747,0.17657570075243711
476,64.32249999999999,0.6795916557312012,0.0970845222473144,0.0027374443598091,0.0004562407266348,186029637632.0,136786496.0,-100326.45831529167,0.5679166161118981,7455749,0.0032564448192715,0.0006512889522127,3.012071132659912,0.753017783164978,0.0175032615661621,0.008751630783081,0.18427469301968813
477,65.38374999999999,0.6533941030502319,0.093342013657093,0.0018497640267014,0.0002312205033376,301975371776.0,147161488.0,-100318.76637333122,0.5676102814419377,9557650,0.0031762276776134,0.0006352455238811,3.007269382476806,0.7518173456192017,0.0630042850971221,0.031502142548561,0.19172794185578823
478,70.0825,2.8989267349243164,0.2229943573474884,0.0180016830563545,0.0018001683056354,334070874112.0,160920464.0,-100847.57729086072,0.5539606733465694,8902917,0.0168031398206949,0.0016803139587864,4.885528564453125,0.5428364872932434,0.0350775122642517,0.0087693780660629,0.22492453688755631
479,68.8625,0.6788404583930969,0.0399317927658557,0.0056990329176187,0.0005699032917618,286884986880.0,136611904.0,-100324.89007827602,0.5675454011664363,9167881,0.0033330265432596,0.0002563866437412,9.23965072631836,0.7699708938598633,0.0669169947504997,0.0167292486876249,0.2311827759258449
480,72.8275,1.4181108474731443,0.1181759014725685,0.0060206749476492,0.0006020675064064,301751173120.0,142067408.0,-100405.54746600288,0.5656470535706567,8838921,0.0064956597052514,0.0007217399543151,5.152918815612793,0.6441148519515991,0.03514014929533,0.0087850373238325,0.22658183053135872
481,70.59125,1.1304817199707031,0.0628045424818992,0.008710672147572,0.000725889345631,478330847232.0,167014960.0,-100637.46781279372,0.5595045699621694,11171219,0.0055437837727367,0.0004264448944013,6.185919284820557,0.5623562932014465,0.0670027732849121,0.016750693321228,0.24578684009611607
482,66.56375,0.0749197527766227,0.0062433127313852,0.0045170010998845,0.0007528334972448,242856083456.0,168650064.0,-100262.50997532209,0.5693905491774727,7625367,0.0006162477075122,7.703096343902871e-05,2.9184000492095947,0.4864000082015991,0.0039959447458386,0.0019979723729193,0.1817457894794643
483,67.035,3.074926376342773,1.5374631881713867,0.0102509232237935,0.0025627308059483,97396236288.0,134525184.0,-100577.2074554864,0.5583986204377918,5189632,0.0153094604611396,0.0076547302305698,1.1411460638046265,0.5705730319023132,0.0760305821895599,0.0380152910947799,0.17584650311619043
484,64.06625,2.032663345336914,1.016331672668457,0.0053809550590813,0.0008968258625827,222350868480.0,152713504.0,-100536.95908383408,0.5585305546355082,7288832,0.0099250860512256,0.0049625430256128,1.13714337348938,0.5685716867446899,0.1216018944978714,0.0608009472489357,0.17562216240912676
485,67.35125000000001,1.8539526462554927,0.9269763231277466,0.0045337569899857,0.0007556261844001,223202246656.0,152460544.0,-100486.92130661671,0.5583086406967369,7288832,0.0090044382959604,0.0045022191479802,1.143209457397461,0.5716047286987305,0.0311027560383081,0.015551378019154,0.17774648126214743
486,64.4275,0.1214171350002288,0.0121417138725519,0.0063759922049939,0.0007969990256242,366647181312.0,166053984.0,-100284.1241794502,0.5674370896384058,9752837,0.0015729804290458,0.0002247114898636,3.0526885986328125,0.5087814331054688,0.0039159036241471,0.0019579518120735,0.174148578196764
487,68.0875,0.0397056676447391,0.004411740694195,0.0015777178341522,0.000197214729269,398577762304.0,179539536.0,-100287.96315248412,0.5677041003750563,9849344,0.0005901586264371,8.430837624473497e-05,3.069056749343872,0.4384366869926452,0.0039662150666117,0.0019831075333058,0.17834864323958755
488,65.1625,0.6386474967002869,0.1064412519335746,0.0027270584832876,0.0004545097472146,204341968896.0,137326592.0,-100302.4412446684,0.5690469287296891,7552256,0.0030957208946347,0.0006191441789269,3.3637731075286865,0.6727546453475952,0.0175641290843486,0.0087820645421743,0.18203482497483492
489,64.98875,0.063925102353096,0.0058113727718591,0.0032981403637677,0.0005496900412254,256018513920.0,171135376.0,-100294.37848497771,0.5646082569263113,7721874,0.0008395357872359,0.0001049419734044,3.1783556938171387,0.4540508091449737,0.0039415759965777,0.0019707879982888,0.17477960418909788
490,68.06875,1.4229017496109009,0.1293547004461288,0.0062402784824371,0.0006240278598852,322395602944.0,142149744.0,-100401.84251853442,0.5660195873938887,8933888,0.0065181539393961,0.000724239333067,5.446578025817871,0.6051753163337708,0.0350740626454353,0.0087685156613588,0.22449762374162674
491,67.81,2.832529067993164,1.416264533996582,0.0100709283724427,0.0025177320931106,102242099200.0,134529072.0,-100562.71497545647,0.5585305404491165,5189632,0.015547071583569,0.0077735357917845,1.1350491046905518,0.5675245523452759,0.1218581199645996,0.0609290599822998,0.17619448900222778
